Dates,AAPL_HIGH,AAPL_LOW,AAPL_OPEN,AAPL_LAST,AAPL_IV1st_90%,AAPL_IV1st_95%,AAPL_IV1st_97.5%,AAPL_IV1st_100%,AAPL_IV1st_102.5%,AAPL_IV1st_105%,AAPL_IV1st_110%,AAPL_IV2nd_90%,AAPL_IV2nd_95%,AAPL_IV2nd_97.5%,AAPL_IV2nd_100%,AAPL_IV2nd_102.5%,AAPL_IV2nd_105%,AAPL_IV2nd_110%,AAPL_IV1m_90%,AAPL_IV1m_95%,AAPL_IV1m_97.5%,AAPL_IV1m_100%,AAPL_IV1m_102.5%,AAPL_IV1m_105%,AAPL_IV1m_110%,AAPL_IV2m_90%,AAPL_IV2m_95%,AAPL_IV2m_97.5%,AAPL_IV2m_100%,AAPL_IV2m_102.5%,AAPL_IV2m_105%,AAPL_IV2m_110%,AAPL_IV3m_90%,AAPL_IV3m_95%,AAPL_IV3m_97.5%,AAPL_IV3m_100%,AAPL_IV3m_102.5%,AAPL_IV3m_105%,AAPL_IV3m_110%
11/5/2021,126.27,122.77,123.5,125.91,44.0574,34.3338,30.9723,28.6929,27.4883,27.471,31.3043,33.0878,29.4184,28.0534,27.1441,26.5055,26.1494,26.3124,34.1277,29.6783,28.1367,27.0314,26.3658,25.8946,26.2038,30.5842,28.2161,27.4145,26.7819,26.5179,26.2534,26.0581,30.5883,29.0907,28.5729,28.1137,27.7398,27.4932,27.2626
12/5/2021,124.64,122.25,123.4,122.77,53.2582,42.8305,38.438,35.1493,32.8606,31.789,34.6696,38.9182,34.88,33.132,31.7291,30.9158,30.2457,29.6858,40.1941,35.3988,33.5468,32.0032,31.1032,30.1668,29.6595,35.2174,32.5978,31.4457,30.8514,30.3101,29.7583,29.1899,34.366,32.6042,31.8795,31.3488,30.8679,30.465,29.8878
13/5/2021,126.15,124.26,124.58,124.97,48.1734,37.7656,33.5284,30.0007,27.9033,27.1458,31.3448,36.0507,31.8298,29.9817,28.4659,27.7248,27.074,26.5527,36.8378,32.0838,30.12,28.4991,27.6366,26.7585,26.2621,33.1489,30.3341,29.2588,28.3627,28.1484,27.7559,27.3105,32.9401,31.0772,30.39,29.8079,29.4765,29.1788,28.8448
14/5/2021,127.89,125.85,126.25,127.45,43.1768,31.31,26.9534,24.0867,22.3577,22.5771,30.683,31.779,27.8024,26.2644,25.2862,24.4585,23.7837,23.7466,32.253,27.7739,26.1021,24.9745,24.0441,23.3173,23.4266,29.9338,27.4464,26.4829,25.9811,25.5468,25.0675,24.7082,30.4841,28.8181,28.1897,27.7362,27.3601,27.0998,26.8664
17/5/2021,126.93,125.17,126.82,126.27,51.2341,37.4767,31.558,27.3169,25.2459,26.2997,37.9541,32.9537,28.7781,27.1424,25.8588,25.0109,24.4683,24.3662,33.0586,28.7971,27.1275,25.8148,24.9501,24.3728,24.3135,30.5182,28.1093,27.0783,26.3046,25.9711,25.5999,25.2734,31.0893,29.2976,28.6847,28.1461,27.7145,27.456,27.1923
18/5/2021,126.99,124.78,126.56,124.85,55.4123,39.6511,33.2177,28.697,26.3414,29.0976,43.0492,33.2511,29.01,27.3576,26.4955,25.3313,24.4846,24.5316,33.2511,29.01,27.3576,26.4955,25.3313,24.4846,24.5316,30.651,28.1558,27.3553,26.8136,26.1119,25.5579,25.1298,31.2566,29.5312,28.8578,28.2708,27.7893,27.4037,27.0564
19/5/2021,124.915,122.86,123.16,124.69,66.8832,45.3386,36.1998,29.7665,27.6878,33.0699,51.4945,34.8446,30.4111,28.5908,27.5637,26.6038,25.7467,25.7109,34.6899,30.3642,28.5996,27.5775,26.6182,25.7845,25.6998,32.0112,29.4849,28.5904,27.981,27.3401,26.7618,26.2755,32.3128,30.5041,29.8093,29.2804,28.805,28.3751,27.8885
20/5/2021,127.72,125.1,125.23,127.31,80.1891,48.1007,31.9866,23.1128,27.4539,40.4131,42.0538,31.7883,27.3156,25.5767,24.3895,23.4263,22.7756,23.186,31.5396,27.2924,25.6212,24.488,23.6007,22.9194,23.1817,29.7561,27.2951,26.3209,25.6992,25.2129,24.76,24.3811,30.6465,28.9702,28.2752,27.7437,27.2982,26.9885,26.5764
21/5/2021,128,125.21,127.82,125.43,40.0068,30.0863,26.2735,23.6465,22.7023,23.8468,30.761,32.3332,27.6572,25.8269,24.5651,23.9129,23.6338,24.6183,31.8165,27.4887,25.8398,24.6602,23.9615,23.5788,24.261,29.9518,27.379,26.4115,25.5752,25.143,24.7955,24.6084,30.5722,28.8844,28.2654,27.7033,27.1734,26.8093,26.5171
24/5/2021,127.94,125.94,126.01,127.1,30.8245,25.6359,23.7709,22.2844,21.4887,20.8663,22.3389,28.1841,25.2227,24.1016,23.332,22.7538,22.3466,22.214,29.8173,25.3629,23.7082,22.4784,21.7802,21.1398,21.828,28.5172,25.9458,24.999,24.3094,23.7626,23.3759,23.1896,29.1049,27.3512,26.7226,26.2086,25.7561,25.4223,25.1298
25/5/2021,128.32,126.32,127.82,126.9,31.4088,25.9355,23.9722,22.626,21.6506,21.3027,22.8221,28.5325,25.5635,24.4062,23.65,23.1972,22.8008,22.7368,30.0929,25.5886,24.0006,23.0139,22.038,21.5284,22.2546,28.9017,26.3596,25.3949,24.6999,24.207,23.868,23.7252,29.4035,27.6437,27.0079,26.4376,25.9128,25.6683,25.4158
26/5/2021,127.39,126.42,126.955,126.85,30.6611,24.7723,22.8291,21.7924,21.3349,21.4751,23.6875,27.3185,24.2761,23.2872,22.6509,22.3169,22.078,22.306,29.0478,24.5203,22.9991,22.195,21.6788,21.4463,22.7001,27.7592,25.2735,24.4133,23.8237,23.4654,23.2163,23.2678,28.3039,26.6455,25.9833,25.4959,25.1381,24.8854,24.7
27/5/2021,127.64,125.08,126.44,125.28,30.792,24.9423,23.0254,21.8859,21.5815,22.0292,24.8094,27.3449,24.2432,23.1752,22.3268,22.09,21.9982,22.5529,29.0274,24.5576,23.1031,22.196,21.7755,21.8395,23.5837,27.8224,25.3351,24.4714,23.7578,23.4271,23.2557,23.5109,28.2303,26.5917,25.9909,25.4716,25.0716,24.8265,24.7408
28/5/2021,125.8,124.55,125.57,124.61,30.1614,24.0551,22.0264,20.9688,20.5796,21.0486,24.5344,26.7139,23.5006,22.5553,22.0428,21.5816,21.3108,21.989,28.2512,23.6953,22.1785,21.4256,21.0011,21.0605,22.8678,27.2206,24.7054,23.9127,23.4027,23.0196,22.7626,23.064,27.5528,25.8981,25.3088,24.8644,24.5856,24.3652,24.2949
1/6/2021,125.35,123.94,125.08,124.28,33.1884,26.2618,24.2094,22.9831,22.9697,23.5811,27.0391,27.9016,24.5414,23.4746,22.909,22.5248,22.2952,23.1729,29.615,25.1512,23.6512,22.8439,22.752,22.8533,24.4518,28.1484,25.6979,24.885,24.3719,24.0356,23.8148,24.2198,27.8997,26.2244,25.6503,25.2275,24.9498,24.7448,24.8401
2/6/2021,125.24,124.05,124.28,125.06,32.641,25.6478,23.3872,21.993,21.9752,22.5398,25.9391,27.4185,23.9918,22.8407,21.9104,21.8405,21.8839,22.7974,29.0041,24.5213,23.0361,22.1384,22.031,22.1031,23.6026,27.8771,25.4497,24.6198,23.9259,23.7036,23.5819,23.9511,27.6916,26.0314,25.4513,24.9519,24.7303,24.5776,24.6242
3/6/2021,124.85,123.13,124.68,123.54,34.8792,27.4225,24.8754,23.4954,23.0788,23.4362,26.1564,28.27,25.0102,23.811,23.3009,22.8564,22.4739,23.0064,29.8693,25.535,24.0638,23.2709,22.7656,22.5871,23.6565,28.5042,26.1966,25.4162,24.827,24.2664,23.9665,24.0487,28.4371,26.8395,26.2093,25.7331,25.356,25.1352,25.0633
4/6/2021,126.16,123.85,124.07,125.89,33.4711,25.2447,23.0715,22.1923,22.2103,22.7193,25.7179,27.1821,23.8459,22.8033,22.0188,21.7228,21.6854,22.446,28.2089,23.8919,22.5701,21.9946,21.5616,21.5142,22.7882,27.3878,25.154,24.3313,23.8721,23.6492,23.4444,23.6178,27.6274,26.1446,25.5719,25.1349,24.9086,24.7946,24.8218
7/6/2021,126.32,124.832,126.17,125.9,34.705,26.2117,24.076,23.3827,23.498,24.163,27.8897,27.1975,23.7983,22.8434,22.1705,21.9915,22.0859,23.1456,28.0547,23.9343,22.6941,22.2359,21.8584,21.877,23.3114,27.7814,25.6792,25.0379,24.5902,24.2478,24.0863,24.4399,27.8589,26.3561,25.8688,25.5311,25.2118,25.0809,25.2074
8/6/2021,128.46,126.21,126.6,126.74,35.1213,25.8034,23.1263,22.2632,22.3282,23.0733,26.9504,27.0928,23.5809,22.5897,21.9985,21.7336,21.7342,22.7362,27.6529,23.4607,22.2398,21.791,21.4295,21.4549,22.8723,27.8984,25.8146,25.1056,24.6709,24.3401,24.2323,24.587,27.9218,26.4706,25.9886,25.6124,25.3374,25.2465,25.3299
9/6/2021,127.75,126.52,127.21,127.13,36.4763,26.2677,23.4056,21.8426,21.613,22.1455,27.2324,27.2623,23.6246,22.5126,21.8371,21.4218,21.4615,22.4271,27.8861,23.3901,22.0966,21.3586,21.0217,20.9916,22.3922,28.1064,26.0396,25.2873,24.7426,24.3663,24.2655,24.5507,28.1057,26.6479,26.0854,25.6567,25.3052,25.2046,25.2563
10/6/2021,128.19,125.94,127.02,126.11,36.3717,26.1446,22.262,20.465,20.9022,22.2578,28.7487,26.3991,22.6187,21.5132,20.7547,20.5508,20.6514,21.8528,27.0259,22.4506,21.1084,20.2806,20.1613,20.2385,22.0058,26.7126,26.1378,24.977,24.9668,24.6116,24.7866,25.7359,27.5,25.9547,25.4028,24.9721,24.6715,24.6006,24.7321
11/6/2021,127.44,126.1,126.53,127.35,38.136,24.9594,20.2222,17.8377,17.9571,19.9155,28.6633,25.9758,21.6288,20.2517,19.5244,19.1489,19.2648,20.6744,26.328,21.3866,19.7889,18.9124,18.6422,18.7712,20.7402,26.9189,25.1883,24.2563,23.7118,23.5211,23.4052,23.6817,26.6696,25.107,24.5525,24.1412,23.8194,23.7155,23.8003
14/6/2021,130.54,127.07,127.82,130.48,46.9218,31.0291,24.2504,21.4654,22.3336,26.3882,37.8045,27.4641,23.0703,21.72,20.7574,20.5708,20.7358,22.3779,27.6534,23.0087,21.5743,20.6122,20.4138,20.6154,22.4675,28.4015,26.2454,25.5476,25.0318,24.7183,24.59,25.0328,27.4784,26.0095,25.4968,25.066,24.8251,24.7415,24.9422
15/6/2021,130.6,129.39,129.94,129.64,51.695,33.0642,25.6321,22.5996,23.3851,29.0152,41.8521,27.6972,23.3598,22.0539,21.2923,21,21.0279,22.6621,27.8032,23.3415,21.9937,21.2221,20.9308,20.9804,22.7034,28.5617,26.5211,25.837,25.3079,24.9975,24.8614,25.2464,27.621,26.1263,25.5889,25.204,24.9895,24.8692,25.0422
16/6/2021,130.89,128.461,130.37,130.15,64.3586,39.7431,28.4626,22.9039,22.8517,29.927,43.7686,28.1257,23.7159,22.3514,21.3699,21.2159,21.2847,22.7805,28.1257,23.7159,22.3514,21.3699,21.2159,21.2847,22.7805,28.7761,26.7108,26.0303,25.5302,25.2295,25.0518,25.2989,27.9153,26.3942,25.9278,25.5101,25.294,25.1907,25.2884
17/6/2021,132.55,129.65,129.8,131.79,79.8597,47.9761,31.3505,19.9599,25.2069,37.2709,37.2709,27.5908,22.5872,21.027,20.0209,19.458,19.6792,21.5408,27.4638,22.6065,21.0877,20.1213,19.5791,19.7581,21.5511,28.1603,25.8938,25.1107,24.5512,24.132,23.958,24.2562,27.3636,25.8022,25.2661,24.7962,24.4021,24.3562,24.4256
18/6/2021,131.51,130.24,130.71,130.46,40.4683,28.2549,23.5923,21.11,20.2075,21.637,29.0578,29.5916,24.3752,22.6684,21.3578,20.7219,20.6575,22.1814,29.2516,24.3268,22.6948,21.5274,20.9046,20.7975,22.2226,29.1501,26.7263,25.9252,25.2609,24.6761,24.4451,24.6498,28.1331,26.4876,25.9194,25.4154,25.0451,24.902,24.8819
21/6/2021,132.41,129.21,130.3,132.3,28.3526,22.9228,21.1033,19.9305,19.4126,19.3788,22.0223,27.9273,25.6308,24.9565,24.3559,23.8413,23.5842,23.7663,27.5444,22.7791,21.2122,20.1509,19.7275,19.5861,21.2792,27.8951,25.6304,24.9625,24.3671,23.8573,23.6064,23.7835,27.2374,25.6281,25.0942,24.6202,24.2258,24.0894,24.1349
22/6/2021,134.08,131.62,132.13,133.98,28.5712,22.6994,21.0344,20.052,19.8901,20.0231,22.3069,27.6335,25.5672,24.8204,24.3764,24.0398,23.8218,24.1241,27.3639,22.5746,21.1743,20.2909,20.2559,20.274,21.9946,27.5679,25.5476,24.816,24.3689,24.0437,23.8387,24.1279,26.9326,25.3849,24.8089,24.3961,24.1821,24.0763,24.1984
23/6/2021,134.32,133.23,133.77,133.7,28.319,22.1567,20.4449,19.7536,19.4499,19.7509,22.2575,27.4096,25.379,24.7149,24.2178,23.9245,23.7922,24.1967,26.8591,22.1417,20.778,20.2117,19.9263,19.994,22.1524,27.3035,25.3451,24.693,24.2134,23.9336,23.8095,24.178,26.6468,25.1558,24.6032,24.2825,24.0936,24.0009,24.114
24/6/2021,134.64,132.93,134.45,133.41,28.2928,21.6245,19.804,18.891,18.6779,19.127,22.3379,27.1405,24.9881,24.2558,23.7949,23.4856,23.3188,23.8178,27.0503,22.3805,20.9466,20.3074,20.0319,20.124,22.1888,26.9872,24.933,24.2356,23.771,23.4656,23.3084,23.7648,26.2608,24.7153,24.1743,23.7919,23.5413,23.4103,23.5966
25/6/2021,133.89,132.81,133.46,133.11,28.3378,20.9404,18.8303,17.942,17.9216,18.4284,21.9376,26.9261,24.7684,24.1234,23.5561,23.2159,23.1193,23.7266,27.202,22.4671,21.1451,20.4775,20.2616,20.3853,22.3491,26.7321,24.7082,24.0726,23.5555,23.2454,23.156,23.6577,26.0663,24.5585,23.9708,23.6749,23.4755,23.3741,23.5053
28/6/2021,135.245,133.35,133.41,134.78,29.417,21.4493,19.1136,18.2207,18.0138,18.6383,22.7585,27.2435,24.8837,24.1224,23.5997,23.2889,23.1652,23.6881,28.6589,24.559,23.3258,22.8804,22.4552,22.4251,23.8461,26.8406,24.7369,24.0344,23.5388,23.2822,23.1808,23.6111,26.0824,24.5303,23.9981,23.6548,23.4722,23.3696,23.5348
29/6/2021,136.49,134.35,134.8,136.33,30.0054,21.4026,18.7673,17.6932,17.5111,18.3328,23.0079,27.1611,24.6649,24.0201,23.4492,22.8922,22.9238,23.5645,28.8675,24.8653,23.7411,23.0477,22.744,22.6886,24.0537,26.7836,24.6344,24.0191,23.4883,23.0132,23.0109,23.4961,26.1763,24.6181,24.0727,23.6663,23.4356,23.3629,23.4894
30/6/2021,137.41,135.87,136.17,136.96,30.3875,21.6076,19.0045,18.0088,17.8434,18.8209,24.3018,27.4302,24.851,24.2434,23.7275,23.3269,23.2838,23.8323,29.3395,25.6076,24.602,24.2369,23.8202,23.6636,24.8495,27.0393,24.8383,24.249,23.768,23.4096,23.3751,23.7673,26.4781,24.8936,24.3727,24.0285,23.8258,23.7238,23.8154
1/7/2021,137.33,135.76,136.6,137.27,31.2446,21.789,18.8888,17.6266,17.5767,18.6978,24.0194,27.3272,24.7493,24.053,23.4893,23.0863,23.0644,23.8185,29.4632,25.8528,24.8335,24.333,24.1417,24.1717,25.3225,26.875,24.7149,24.0983,23.5743,23.1842,23.1558,23.6315,26.413,24.7734,24.2662,23.8831,23.6114,23.5242,23.6028
2/7/2021,140,137.745,137.9,139.96,30.9944,21.9712,18.9353,17.8392,18.2594,19.7813,24.586,27.259,24.7375,23.9389,23.3807,23.2968,23.3493,24.1463,29.2679,25.6708,24.5854,24.1053,23.9181,24.1457,25.4171,26.7646,24.6419,23.9881,23.5571,23.3965,23.358,23.861,26.2585,24.638,24.1652,23.8703,23.6673,23.5343,23.6503
6/7/2021,143.15,140.07,140.07,142.02,35.96,26.2406,23.248,22.4325,23.8654,26.1932,32.4031,29.0787,26.6814,26.1318,25.8018,25.6758,25.7888,26.8657,30.7929,27.9074,27.1601,26.9346,26.7848,27.1362,28.8805,28.2402,26.3577,25.7821,25.4396,25.3028,25.3457,25.972,27.5915,26.0979,25.5866,25.3031,25.1954,25.1322,25.3393
7/7/2021,144.89,142.66,143.535,144.57,37.3483,27.6812,24.5961,23.5412,24.8232,27.0991,32.9212,29.6803,27.5266,26.8361,26.4805,26.4032,26.5664,27.6271,31.5071,28.8504,28.2757,27.7554,27.5696,27.9436,29.3988,28.7096,26.9548,26.3476,26.0077,25.8876,25.9476,26.6012,27.958,26.5279,26.0366,25.8227,25.6377,25.5816,25.832
8/7/2021,144.06,140.665,141.58,143.24,41.1078,30.6246,27.2965,25.7861,25.8369,27.2645,33.5724,31.4249,29.0259,28.2558,27.7837,27.509,27.433,28.2785,33.0433,30.1745,29.423,28.9378,28.4941,28.6045,29.8618,29.6983,28.3834,27.6946,27.2775,26.9812,27.0328,27.3675,29.3885,27.7743,27.2321,26.9097,26.6939,26.5693,26.6951
9/7/2021,145.65,142.652,142.75,145.11,40.0946,28.1189,24.6636,23.3024,23.8681,25.4843,32.0085,30.7348,28.6446,28.0202,27.6428,27.5032,27.5958,28.4812,32.2522,29.8696,29.247,28.9165,28.6805,28.9064,30.0886,29.6002,27.9191,27.3919,26.9773,26.8434,26.831,27.264,28.8056,27.3458,26.8902,26.6304,26.4196,26.3435,26.516
12/7/2021,146.32,144,146.21,144.5,47.9633,30.9345,25.0254,22.9563,24.017,26.9753,37.717,29.7817,27.6353,26.9961,26.6031,26.4306,26.4833,27.4999,30.7781,28.3018,27.6205,27.3871,27.1953,27.4025,28.7525,28.6466,26.8922,26.3305,25.9629,25.7726,25.7596,26.2666,28.1359,26.6474,26.1626,25.8816,25.7009,25.5914,25.7706
13/7/2021,147.46,143.63,144.03,145.64,55.0526,35.482,26.5706,23.0464,24.5403,29.3006,43.1049,30.2377,27.8686,27.1798,26.722,26.5192,26.5732,27.4108,31.2496,28.5584,27.9525,27.4601,27.2579,27.452,28.5924,28.914,27.0521,26.4641,26.0688,25.8592,25.8497,26.2353,28.3437,26.8232,26.2773,25.8468,25.821,25.7549,25.8406
14/7/2021,149.57,147.68,148.1,149.15,58.1122,37.3059,28.512,26.0838,29.2547,35.696,53.21,30.5815,28.3145,27.7059,27.3479,27.301,27.4652,28.5226,31.3109,28.8833,28.1764,28.0916,27.961,28.1958,29.6067,29.0886,27.285,26.7475,26.4844,26.405,26.4289,26.915,28.541,27.0153,26.5016,26.4502,26.3333,26.2297,26.3219
15/7/2021,150,147.09,149.24,148.48,78.8109,47.0907,30.6452,24.7763,29.8898,40.9947,71.2276,30.4797,28.0481,27.4003,27.0286,26.8854,26.9927,28.2333,31.2138,28.6398,28.0107,27.6585,27.4991,27.7245,29.3181,28.7433,26.8065,26.2039,25.7615,25.528,25.4867,26.0381,28.1774,26.5992,26.093,25.8383,25.6726,25.5761,25.6797
16/7/2021,149.76,145.88,148.46,146.39,38.9122,28.1647,25.1224,23.9185,24.8917,27.4573,35.1935,31.3662,28.6004,27.7862,27.2637,27.0641,27.1597,28.2692,32.0903,29.0766,28.2413,27.7699,27.587,27.7602,29.1219,29.239,27.0748,26.3614,25.8325,25.4757,25.4923,26.0474,28.7687,27.0625,26.4441,26.0277,25.8947,25.8769,26.044
19/7/2021,144.07,141.67,143.75,142.45,34.7613,31.6774,30.7949,29.997,29.7718,29.5036,30.2344,31.9764,29.6307,28.8848,28.3315,27.9531,27.7842,27.9022,34.9907,31.8647,30.9796,30.1853,29.9335,29.6887,30.4625,31.8828,29.5845,28.8499,28.3175,27.9587,27.783,27.8844,31.1103,29.3034,28.7006,28.3444,28.131,27.8868,27.8234
20/7/2021,147.1,142.96,143.46,146.15,33.1421,29.9493,28.9589,28.3599,28.1498,28.0902,28.9338,30.6442,28.3205,27.4966,26.9096,26.6136,26.5329,26.8122,33.1421,29.9493,28.9589,28.3599,28.1498,28.0902,28.9338,30.5282,28.2757,27.4761,26.9112,26.6392,26.551,26.7966,29.9824,28.2313,27.6021,27.1671,26.9893,26.8433,26.8544
21/7/2021,146.13,144.63,145.53,145.4,32.2606,29.4145,28.6259,28.1862,28.0495,28.0856,29.0322,30.1689,27.9182,27.1464,26.6036,26.3448,26.2545,26.5751,32.1576,29.3108,28.5249,28.0791,27.9296,27.9588,28.8689,30.0022,27.8385,27.0872,26.5521,26.3213,26.2258,26.4863,29.478,27.7632,27.1263,26.6461,26.4897,26.346,26.2977
22/7/2021,148.195,145.81,145.935,146.8,32.0079,29.0268,28.2457,28.0286,27.7913,27.8703,28.9217,30.063,27.7526,26.9994,26.5167,26.3036,26.2054,26.626,31.7998,28.8718,28.1013,27.8106,27.5795,27.6474,28.6142,29.8666,27.6764,26.9528,26.4915,26.2918,26.1857,26.5204,29.4532,27.7579,27.1744,26.7774,26.5639,26.4113,26.4029
23/7/2021,148.718,146.92,147.55,148.56,30.8686,27.4603,26.7224,26.255,26.0184,26.0994,27.2633,29.0476,26.5814,25.704,25.258,24.9787,24.8828,25.4043,30.5291,27.2898,26.5369,26.0011,25.7891,25.8226,26.8777,28.8468,26.5353,25.7178,25.308,25.0388,24.9254,25.3451,28.6141,26.8262,26.2229,25.8654,25.5807,25.3918,25.4623
26/7/2021,149.83,147.7,148.27,148.99,31.2043,28.1332,27.5549,27.2239,27.2723,27.3909,28.8013,29.2123,26.869,26.0923,25.6796,25.4746,25.4025,25.7819,30.7066,27.7375,27.0135,26.6715,26.6551,26.7016,27.7771,28.9457,26.7846,26.0469,25.702,25.4806,25.3794,25.6653,28.9414,27.2383,26.607,26.299,26.0141,25.8379,25.8983
27/7/2021,149.21,145.55,149.12,146.77,32.304,29.1608,28.6524,28.033,28.0121,28.2398,29.7386,30.1829,27.7375,26.9419,26.3095,25.8642,25.8199,26.2811,31.5934,28.6542,27.8254,27.4233,27.2505,27.304,28.4075,29.8625,27.6593,26.881,26.2946,25.9158,25.825,26.152,29.8456,28.1425,27.5099,26.9796,26.571,26.3986,26.4402
28/7/2021,146.97,142.54,144.81,144.98,29.7811,25.2169,23.8436,23.2642,23.2568,23.7068,26.2215,28.5352,25.6715,24.689,23.9829,23.8448,23.9113,24.6988,29.4147,25.4646,24.3075,23.5722,23.556,23.8862,25.4544,28.4804,25.9935,25.1255,24.4858,24.3238,24.3527,24.862,28.997,27.1447,26.4746,25.921,25.6596,25.553,25.6414
29/7/2021,146.55,144.58,144.685,145.64,28.8707,22.8927,21.0316,20.2422,20.4711,21.1628,24.1385,27.2926,24.1168,23.0514,22.3409,22.2742,22.3382,23.1924,27.9407,23.4364,22.1208,21.4887,21.3608,21.7538,23.6688,27.3611,24.6859,23.7669,23.14,23.0534,23.0311,23.5345,28.1594,26.2431,25.5475,25.0365,24.8013,24.6291,24.6857
30/7/2021,146.33,144.11,144.38,145.86,29.6019,23.3209,21.2321,20.3985,20.3243,21.0242,24.1635,27.6304,24.2921,23.156,22.3775,22.2577,22.3257,23.1003,28.4314,23.6711,22.2106,21.5351,21.3911,21.7757,23.5484,27.628,24.8402,23.85,23.169,23.1064,23.0641,23.4878,28.3783,26.3595,25.6066,25.0344,24.8246,24.6689,24.6789
2/8/2021,146.95,145.25,146.36,145.52,30.7204,23.4725,21.1883,19.9673,19.7682,20.4849,24.4162,27.614,24.0812,22.8529,21.9623,21.7488,21.7419,22.5793,28.5341,23.7299,22.1664,21.274,21.0041,21.2767,22.9036,27.4993,24.6245,23.5672,22.7768,22.6471,22.5606,22.9462,28.231,26.179,25.4142,24.8293,24.5386,24.3351,24.2883
3/8/2021,148.045,145.18,145.81,147.36,30.6702,23.1051,20.9805,20.0474,20.1202,21.0007,24.9184,27.567,23.9078,22.7318,22.1342,21.9336,21.9574,22.9578,28.392,23.7065,22.2428,21.3783,21.3815,21.6017,23.4383,27.3385,24.478,23.5222,23.0613,22.8755,22.7331,23.2829,28.1354,26.0672,25.397,24.9382,24.6228,24.3855,24.4939
4/8/2021,147.79,146.28,147.27,146.95,31.0205,23.5253,21.2775,20.1885,20.331,21.2277,25.1116,27.6917,24.1051,22.9689,22.2958,22.0363,22.089,23.1448,28.4504,23.9198,22.4598,21.5859,21.5241,21.7333,23.5595,27.5569,24.7585,23.8555,23.3313,23.1288,23.1031,23.5934,28.4565,26.4314,25.7807,25.3148,25.0109,24.8468,24.9633
5/8/2021,147.84,146.17,146.98,147.06,30.5002,22.6465,20.3516,19.6316,19.9298,21.0877,25.3901,26.9711,23.3953,22.3476,21.7898,21.6507,21.7427,22.8703,27.6812,23.0879,21.6546,21.1232,21.0904,21.4382,23.3046,26.4466,24.2446,23.287,22.9069,22.6547,22.6842,23.2029,28.0727,26.0957,25.4493,25.0243,24.7867,24.6459,24.7162
6/8/2021,147.11,145.63,146.35,146.14,30.4414,21.7665,19.0567,17.7832,17.9778,19.3043,24.7333,26.6447,22.7416,21.4184,20.5355,20.3315,20.4162,21.6135,27.1461,22.1923,20.6252,19.6631,19.5837,19.968,21.8367,26.4762,23.6024,22.624,21.9308,21.771,21.6276,22.0695,27.5968,25.6189,24.922,24.3747,24.0116,23.8508,23.8962
9/8/2021,146.7,145.52,146.2,146.09,32.483,22.4643,19.1548,17.6429,17.6159,19.2727,25.8435,26.7943,22.6961,21.3264,20.4268,20.1844,20.312,21.4515,27.256,22.1726,20.5681,19.6079,19.4104,19.6913,21.4694,26.4746,23.5958,22.6002,21.9088,21.7613,21.6654,22.0731,27.7411,25.7066,24.9711,24.4185,24.0875,23.8766,23.9178
10/8/2021,147.71,145.3,146.44,145.6,33.3662,23.5938,20.2116,18.6944,18.9405,20.5852,26.4359,27.2955,23.2134,21.8341,20.8907,20.866,20.9812,22.0477,27.5867,22.6655,21.1273,20.3607,20.1471,20.4372,22.1463,26.8953,24.0113,23.0358,22.4046,22.2775,22.2014,22.492,28.1255,26.1615,25.4603,24.8919,24.5077,24.3322,24.2757
11/8/2021,146.72,145.53,146.05,145.86,36.1772,24.9072,20.2926,17.8673,17.7522,19.5787,26.5796,27.0935,22.7131,21.3016,20.3777,20.1112,20.1413,21.339,27.582,22.3785,20.6671,19.8018,19.4007,19.5504,21.0607,26.6676,23.7123,22.6904,22.0282,21.7839,21.669,22.0159,28.0237,25.9913,25.2589,24.6505,24.246,24.0638,24.0218
12/8/2021,149.05,145.84,146.19,148.89,36.7638,25.5615,21.5021,19.6997,19.8432,21.5623,27.0064,27.7944,23.8284,22.4094,21.6815,21.3177,21.2562,22.063,28.2677,23.5867,21.9912,21.0735,20.8359,20.8872,22.2119,27.1053,24.4161,23.4456,22.984,22.6199,22.4152,22.6904,28.2182,26.3784,25.607,25.0967,24.7509,24.5472,24.518
13/8/2021,149.444,148.27,148.97,149.1,37.2929,25.2438,20.209,18.4726,18.8224,20.707,28.1097,27.2847,22.9325,21.4588,20.78,20.4371,20.419,21.4592,27.614,22.7398,21.1319,20.4056,20.05,20.0768,21.5342,26.5109,23.7003,22.7253,22.4184,22.0976,21.9123,22.2631,27.7952,25.8802,25.1849,24.7107,24.3952,24.2125,24.1805
16/8/2021,151.19,146.47,148.535,151.12,45.9558,31.0197,25.1219,23.1078,24.2266,26.8864,36.4435,28.7654,24.7973,23.5928,22.9071,22.8354,23.0837,24.3579,28.8553,24.7638,23.525,22.8479,22.7768,23.0393,24.3879,27.6274,25.1658,24.3305,23.7923,23.7791,23.6969,24.0882,28.7676,27.0661,26.4175,25.9165,25.582,25.5053,25.556
17/8/2021,151.68,149.09,150.23,150.19,55.0646,35.9515,28.6299,26.2604,27.5345,30.8039,42.7523,31.1381,26.7,25.2942,24.3729,24.287,24.4217,25.4385,31.1381,26.7,25.2942,24.3729,24.287,24.4217,25.4385,29.3919,26.9512,26.0775,25.3967,25.2361,25.1842,25.3806,30.3539,28.6224,27.9753,27.4524,27.003,26.7907,26.6329
